# Weights
3.466854989528656006e-02,-7.210883498191833496e-02,5.401533842086791992e-02,1.322151720523834229e-02,1.815779507160186768e-02,1.872172206640243530e-02,8.276924490928649902e-02,-1.822372525930404663e-02,-3.646286949515342712e-02,-7.260806858539581299e-03,-6.119199097156524658e-03,6.311453878879547119e-03,5.728752911090850830e-02,-5.165411159396171570e-02,-8.008325099945068359e-02,-6.995321810245513916e-02
1.038333028554916382e-02,-1.912780106067657471e-03,-1.621200144290924072e-02,-1.818754523992538452e-02,2.190674841403961182e-02,-5.872547999024391174e-02,3.096592426300048828e-02,-7.734435796737670898e-02,4.008542001247406006e-02,-4.884409159421920776e-02,7.868488132953643799e-02,5.906283855438232422e-02,-8.080482482910156250e-02,-6.252388656139373779e-02,-7.012145966291427612e-02,4.002626240253448486e-02
-2.916169539093971252e-02,3.270342946052551270e-02,1.452192664146423340e-03,-3.227666020393371582e-02,-1.907042413949966431e-02,8.168086409568786621e-03,-3.490159660577774048e-02,1.352809369564056396e-02,-2.419510856270790100e-02,-2.048102766275405884e-02,-5.585188418626785278e-02,-3.843265399336814880e-02,2.114873379468917847e-02,-6.499689817428588867e-02,-5.257720872759819031e-02,-1.365824043750762939e-02
-4.025456309318542480e-02,8.304591476917266846e-02,-4.789638519287109375e-02,-4.565070569515228271e-02,-1.211199909448623657e-02,-3.324523568153381348e-03,-7.112650573253631592e-02,-8.540898561477661133e-03,-5.267811194062232971e-02,-5.262300372123718262e-03,1.700744032859802246e-04,2.329540252685546875e-02,6.785504519939422607e-02,-3.119166940450668335e-02,8.224022388458251953e-02,-1.685021817684173584e-02
-7.654717564582824707e-02,1.637338101863861084e-02,-3.829890117049217224e-02,6.500607728958129883e-02,-4.777646437287330627e-02,-1.696372032165527344e-02,7.951822876930236816e-02,-6.986775994300842285e-02,-6.457380205392837524e-02,3.594007343053817749e-02,4.048098623752593994e-02,-7.716216146945953369e-02,1.499321311712265015e-02,7.125505805015563965e-02,-6.221286952495574951e-02,8.395984768867492676e-04
6.067395210266113281e-02,6.059013307094573975e-02,7.485902309417724609e-02,6.768301129341125488e-02,-8.441832661628723145e-02,4.882510006427764893e-02,-5.762824416160583496e-02,8.640241622924804688e-02,-5.466178059577941895e-03,6.064765155315399170e-02,2.928597480058670044e-02,-6.234005838632583618e-02,8.278200030326843262e-02,8.020566403865814209e-02,6.925809383392333984e-02,-4.154194518923759460e-02
4.003831744194030762e-02,4.275858402252197266e-02,-7.367219030857086182e-02,4.240980744361877441e-02,3.044172376394271851e-02,-3.824189305305480957e-02,5.781997740268707275e-02,5.193141102790832520e-02,-4.474361240863800049e-02,5.036355555057525635e-02,6.281608343124389648e-02,-1.735299080610275269e-02,-6.734438240528106689e-03,9.708173573017120361e-03,-8.473603427410125732e-02,3.214309364557266235e-02
-1.262808591127395630e-02,-1.824024319648742676e-02,7.472218573093414307e-02,-6.321690976619720459e-03,6.758914887905120850e-02,1.637897640466690063e-02,7.193163037300109863e-02,4.006378352642059326e-02,-2.301699668169021606e-02,5.331219732761383057e-02,6.422555446624755859e-02,1.668902486562728882e-02,7.163062691688537598e-03,-9.630583226680755615e-03,4.258863627910614014e-02,-6.765425205230712891e-04
-3.037709742784500122e-02,7.189723849296569824e-02,-7.087484747171401978e-02,-1.975809037685394287e-02,-7.667431980371475220e-02,-4.250753298401832581e-02,7.208114862442016602e-02,4.572547972202301025e-03,-5.918658524751663208e-02,-4.526031762361526489e-02,6.910206377506256104e-02,2.105796337127685547e-02,-4.807300493121147156e-02,-8.620647341012954712e-02,7.879346609115600586e-02,4.228241741657257080e-02
-1.563731580972671509e-02,8.248209953308105469e-02,5.935220420360565186e-02,-4.230290651321411133e-03,-1.608408987522125244e-03,6.367647647857666016e-02,-1.475931704044342041e-02,-8.488665521144866943e-02,3.935371339321136475e-02,6.909035146236419678e-02,-2.118350565433502197e-02,-2.338012307882308960e-02,5.418604612350463867e-02,8.143238723278045654e-02,-1.996508240699768066e-02,1.460724323987960815e-02
