# Biases
-3.373230695724487305e-01
2.145095169544219971e-01
1.199728846549987793e-01
-1.296993196010589600e-01
6.732105463743209839e-02
5.570712685585021973e-01
1.443509906530380249e-01
4.510701820254325867e-02
-3.626479506492614746e-01
-1.606275737285614014e-01
