# Biases
1.378973275423049927e-01
2.808294631540775299e-02
1.302548050880432129e-01
6.580974906682968140e-02
1.412123143672943115e-01
-2.313557267189025879e-01
9.853625297546386719e-02
2.486356794834136963e-01
-4.061306640505790710e-02
4.118882119655609131e-02
-6.222198158502578735e-02
2.339101955294609070e-02
1.878456920385360718e-01
9.808108210563659668e-02
2.866084221750497818e-03
1.083019524812698364e-01
